window,day,garch_1step,garch_hstep,ewma_1step,ewma_hstep,realized,omega,alpha,beta,mu,converged,gbt_hstep
5,1119,0.00046672139566572546,0.01867160544875058,0.0003312513234752939,0.0069562777929811715,0.013991621880982652,0.00012790573268964796,0.24248674161269793,0.6478665582537113,0.0036266271849122967,true,0.009189147831301878
5,1120,0.0004302978621531339,0.01836840202052456,0.00031204843357071936,0.006553017104985107,0.014002547785880044,0.00012790573268964796,0.24248674161269793,0.6478665582537113,0.0036266271849122967,true,0.010657692056840196
5,1121,0.0004410054199722541,0.018457535828411795,0.0003077854297723285,0.006463494025218898,0.014117075374476335,0.00012790573268964796,0.24248674161269793,0.6478665582537113,0.0036266271849122967,true,0.011229927844628776
5,1122,0.0004406278249075951,0.018454392582629604,0.0002921975451430784,0.0061361484480046465,0.014638799344612088,0.00012790573268964796,0.24248674161269793,0.6478665582537113,0.0036266271849122967,true,0.010425720264927777
5,1123,0.0004135466419927262,0.018228958455065745,0.00027586507272775283,0.005793166527282809,0.014622566189007142,0.00012790573268964796,0.24248674161269793,0.6478665582537113,0.0036266271849122967,true,0.013133749342951596
5,1124,0.00047739302127713305,0.01876044014319352,0.00028826586460678217,0.006053583156742426,0.01423677864542607,0.00012790573268964796,0.24248674161269793,0.6478665582537113,0.0036266271849122967,true,0.011103552369240809
5,1125,0.0014425224256230471,0.026794546553496973,0.0004924923362248018,0.010342339060720837,0.010573630821496996,0.00012790573268964796,0.24248674161269793,0.6478665582537113,0.0036266271849122967,true,0.01020280552995224
5,1126,0.0017331984285120891,0.02921424481117769,0.0006525833292306217,0.013704249913843055,0.011074149532569555,0.00012790573268964796,0.24248674161269793,0.6478665582537113,0.0036266271849122967,true,0.014411174895366398
6,1127,0.0012729974189433211,0.02534906694305696,0.0006149599823924229,0.012914159630240882,0.011198176765836166,0.00012984140450824467,0.25131808556359325,0.6372020431088241,0.0035386369228359404,true,0.010209867199051145
6,1128,0.001063704630687869,0.023628543708672275,0.0006174917986239822,0.012967327771103626,0.011732814622840319,0.00012984140450824467,0.25131808556359325,0.6372020431088241,0.0035386369228359404,true,0.012691888352334741
6,1129,0.0008543161029047815,0.021907233432922626,0.0005865508080781646,0.012317566969641458,0.012682059189645949,0.00012984140450824467,0.25131808556359325,0.6372020431088241,0.0035386369228359404,true,0.0165189799637509
6,1130,0.0006742142539975496,0.02042667876028708,0.0005520841137226774,0.011593766388176226,0.013037254711730662,0.00012984140450824467,0.25131808556359325,0.6372020431088241,0.0035386369228359404,true,0.011694149878957458
6,1131,0.0007613231182811604,0.0211427704429966,0.000555870430470654,0.011673279039883733,0.01301569130927506,0.00012984140450824467,0.25131808556359325,0.6372020431088241,0.0035386369228359404,true,0.013116094256999425
6,1132,0.0008365170711920542,0.021760913782510594,0.0005635566914030959,0.011834690519465015,0.013119313664614113,0.00012984140450824467,0.25131808556359325,0.6372020431088241,0.0035386369228359404,true,0.010527194365843795
6,1133,0.000684460574056603,0.020510910194516077,0.0005395844175571546,0.011331272768700247,0.012982117644799075,0.00012984140450824467,0.25131808556359325,0.6372020431088241,0.0035386369228359404,true,0.01065053902543454
6,1134,0.0006905898439556832,0.020561296791011277,0.0005471653194125521,0.011490471707663595,0.012359132220160766,0.00012984140450824467,0.25131808556359325,0.6372020431088241,0.0035386369228359404,true,0.010542510737652956
6,1135,0.0008488029754759093,0.02186191192942237,0.0005958218357436584,0.012512258550616826,0.012521058972261053,0.00012984140450824467,0.25131808556359325,0.6372020431088241,0.0035386369228359404,true,0.00992226391117921
6,1136,0.0007255917672333618,0.020849035430977658,0.0005676530475463899,0.011920713998474188,0.01261976066541469,0.00012984140450824467,0.25131808556359325,0.6372020431088241,0.0035386369228359404,true,0.009683369842729926
6,1137,0.000607751335430525,0.019880310218051346,0.0005347189172966952,0.0112290972632306,0.0132225419341807,0.00012984140450824467,0.25131808556359325,0.6372020431088241,0.0035386369228359404,true,0.009541151540950964
6,1138,0.000613986710512372,0.01993156906835787,0.0005181800728930184,0.010881781530753386,0.020316854691545143,0.00012984140450824467,0.25131808556359325,0.6372020431088241,0.0035386369228359404,true,0.009479653794873656
6,1139,0.0009818399586801175,0.022955562707087533,0.0005796620566366173,0.012172903189368962,0.019681546004381916,0.00012984140450824467,0.25131808556359325,0.6372020431088241,0.0035386369228359404,true,0.009520314523154544
6,1140,0.0007668335654615098,0.02118806991310576,0.0005512013067425456,0.011575227441593458,0.01966152792109392,0.00012984140450824467,0.25131808556359325,0.6372020431088241,0.0035386369228359404,true,0.010199463769583075
6,1141,0.0006355447744886802,0.020108790415871852,0.0005194569721357795,0.01090859641485137,0.02066137628164621,0.00012984140450824467,0.25131808556359325,0.6372020431088241,0.0035386369228359404,true,0.011202827587594702
6,1142,0.0005937718375381908,0.019765389627001473,0.0005096211113392625,0.010702043338124512,0.02241309967598807,0.00012984140450824467,0.25131808556359325,0.6372020431088241,0.0035386369228359404,true,0.010222372146678172
6,1143,0.00061206592575136,0.0199157789647565,0.0005132265240241416,0.010777757004506972,0.02303514678182128,0.00012984140450824467,0.25131808556359325,0.6372020431088241,0.0035386369228359404,true,0.011784249801640712
6,1144,0.0005273894621865458,0.0192196832025319,0.00048265832353965526,0.010135824794332761,0.02308540583919389,0.00012984140450824467,0.25131808556359325,0.6372020431088241,0.0035386369228359404,true,0.012169406192963505
6,1145,0.0004758632029425577,0.018796103742631895,0.00045950426775510613,0.00964958962285723,0.028204499465746245,0.00012984140450824467,0.25131808556359325,0.6372020431088241,0.0035386369228359404,true,0.01333181283261751
6,1146,0.0004530311758502791,0.01860840958733965,0.0004336675657484818,0.009107018880718118,0.03409295532593926,0.00012984140450824467,0.25131808556359325,0.6372020431088241,0.0035386369228359404,true,0.011015494400220729
6,1147,0.001234163103829873,0.025029823542455157,0.0006273191676472344,0.013173702520591923,0.03044908267370063,0.00012984140450824467,0.25131808556359325,0.6372020431088241,0.0035386369228359404,true,0.015914078993891478
7,1148,0.0009835434588176938,0.022992018628420735,0.0005986533045000355,0.012571719394500747,0.032002227313411076,0.00013136072718443286,0.255044769751019,0.6322466935042028,0.003329318116153969,true,0.013915590282357608
7,1149,0.0010013632140381552,0.023137290111429027,0.0006342417928253874,0.013319077649333134,0.030923612120165967,0.00013136072718443286,0.255044769751019,0.6322466935042028,0.003329318116153969,true,0.01647177061749665
7,1150,0.0009803047427376895,0.02296561573555469,0.0006592504766358234,0.01384426000935229,0.030535265878646273,0.00013136072718443286,0.255044769751019,0.6322466935042028,0.003329318116153969,true,0.023050579843794952
7,1151,0.0008802076283077894,0.02214959688017865,0.0006417335334919594,0.013476404203331148,0.030225000508038852,0.00013136072718443286,0.255044769751019,0.6322466935042028,0.003329318116153969,true,0.025548644886883697
7,1152,0.0008007203811312088,0.021501595258678858,0.0006388470809064429,0.013415788699035302,0.0296454732621751,0.00013136072718443286,0.255044769751019,0.6322466935042028,0.003329318116153969,true,0.012541015062424733
7,1153,0.0008889730494219515,0.02222105497310376,0.0006477720841330807,0.013603213766794695,0.031113053060183256,0.00013136072718443286,0.255044769751019,0.6322466935042028,0.003329318116153969,true,0.013205514374983886
7,1154,0.0007118743731130308,0.020777298477691258,0.0006105151255344382,0.0128208176362232,0.03117917798241195,0.00013136072718443286,0.255044769751019,0.6322466935042028,0.003329318116153969,true,0.011265019321048533
7,1155,0.0005840920990092867,0.01973558268353109,0.0005764610594329,0.0121056822480909,0.03182065961081797,0.00013136072718443286,0.255044769751019,0.6322466935042028,0.003329318116153969,true,0.01141630144558066
7,1156,0.0009573654856435366,0.02277860868321597,0.0006330754364888025,0.013294584166264854,0.030378024639377083,0.00013136072718443286,0.255044769751019,0.6322466935042028,0.003329318116153969,true,0.013422882844453584
7,1157,0.0008223513532438221,0.021677936816620242,0.0006085935338360438,0.01278046421055692,0.03126009026791622,0.00013136072718443286,0.255044769751019,0.6322466935042028,0.003329318116153969,true,0.011562037562484815
7,1158,0.0007702968728533859,0.02125357455855389,0.0006093698505349304,0.012796766861233537,0.0307118149822804,0.00013136072718443286,0.255044769751019,0.6322466935042028,0.003329318116153969,true,0.010692682926896123
7,1159,0.002642275736666585,0.03651445453933267,0.0010140107155788263,0.021294225027155354,0.023932617867590406,0.00013136072718443286,0.255044769751019,0.6322466935042028,0.003329318116153969,true,0.0551052537685877
